"ID","Name","Age","Nationality","Club","Value","Wage","SprintSpeed","Stamina","Strength","Rep"
216795,"C. Long",23,"England","Fleetwood Town",775000,3000,76,69,69,1
20699,"K. Bakırcıoğlu",37,"Sweden","Hammarby IF",170000,1000,44,53,66,2
220123,"F. Mendy",24,"France","Red Star FC",625000,2000,73,56,77,1
202204,"K. Haraldseid",24,"Norway","FK Haugesund",625000,1000,72,72,61,1
207580,"J. Blomberg",31,"Sweden","Colorado Rapids",475000,2000,72,79,62,1
214492,"Y. Mena",28,"Colombia","Itagüí Leones FC",550000,1000,90,66,57,1
216540,"W. Eskelinen",21,"Sweden","GIF Sundsvall",775000,1000,37,39,64,NA
222172,"Fan Yunlong",29,"China PR","Guizhou Hengfeng FC",525000,4000,75,67,74,1
232156,"M. Honsak",21,"Austria","Holstein Kiel",8e+05,6000,84,70,70,1
181468,"D. Bouzanis",27,"Australia","PEC Zwolle",375000,3000,61,39,70,NA
226781,"K. Shelton",25,"United States","Sporting Kansas City",725000,2000,84,63,77,1
226781,"K. Shelton",25,"United States","Sporting Kansas City",725000,2000,84,63,77,1
232669,"S. Singh",19,"New Zealand","Wellington Phoenix",1e+06,1000,70,54,39,1
241117,"Borja Sánchez",22,"Spain","Real Oviedo",925000,3000,60,60,62,1
186845,"L. Di Matteo",30,"Italy","Lecce",4e+05,1000,78,79,64,1
200670,"M. Hernandez",26,"Guatemala","FC Dallas",550000,2000,77,68,64,1
209886,"A. Caceres",25,"Australia","Melbourne City FC",650000,3000,70,77,62,1
213982,"C. Mancilla",25,"Colombia","Envigado FC",625000,1000,67,75,70,1
222430,"F. Viáfara",26,"Colombia","Rionegro Águilas",525000,1000,85,80,32,1
228318,"H. Chapman",20,"England","Middlesbrough",1200000,11000,70,64,58,1
193246,"L. Neagle",31,"United States","Seattle Sounders FC",475000,2000,75,69,65,1
225759,"B. Kamau",23,"Australia","Western Sydney Wanderers",725000,3000,90,67,50,1
232671,"L. Putaro",21,"Germany","Eintracht Braunschweig",775000,3000,67,63,74,1
241887,"C. Giousis",19,"Greece","AEK Athens",1200000,1000,71,55,50,1
178143,"E. Birniçan",29,"Turkey","Kasimpaşa SK",375000,3000,52,32,71,NA
202464,"J. Clark",24,"England","Accrington Stanley",675000,2000,80,70,58,1
216288,"S. Mrowca",24,"Poland","SV Wehen Wiesbaden",575000,2000,73,79,74,1
230624,"U. Nayir",25,"Turkey","Bursaspor",725000,11000,76,64,78,1
202721,"A. Razak",25,"Ivory Coast","IK Sirius",7e+05,1000,73,63,69,1
217313,"J. Caenepeel",21,"Belgium","Excelsior",775000,2000,84,66,65,1
220385,"Iván Márquez",24,"Spain","Korona Kielce",625000,1000,57,70,73,1
226785,"N. Besler",25,"United States","Real Salt Lake",6e+05,2000,65,68,73,1
230625,"Matheus Reis",23,"Brazil","Rio Ave FC",575000,2000,67,41,77,1
206562,"L. Thompson",23,"Wales","Norwich City",750000,6000,64,79,67,1
237538,"F. Rogic",25,"Sweden","Örebro SK",675000,2000,68,88,67,1
238050,"C. Ejuke",20,"Nigeria","Vålerenga Fotball",925000,1000,82,57,59,1
238562,"P. Hoffmann",26,"Germany","SC Preußen Münster",625000,2000,90,75,67,1
200931,"Fran Cruz",27,"Spain","Miedź Legnica",450000,1000,51,75,76,1
137699,"M. Stoll",35,"Germany","Karlsruher SC",130000,2000,31,31,75,1
222435,"Zhao Yuhao",25,"China PR","Hebei China Fortune FC",625000,4000,61,78,69,1
238820,"Q. Maceiras",22,"Switzerland","FC Sion",7e+05,6000,82,80,68,1
245732,"A. Kampetsis",19,"Greece","Panathinaikos FC",9e+05,1000,71,59,64,1
193252,"T. Schrammel",30,"Austria","SK Sturm Graz",4e+05,5000,75,69,70,1
208869,"D. Poleon",24,"England","Crawley Town",725000,3000,88,67,75,1
212709,"T. Kemp",27,"United States","DC United",450000,2000,60,69,63,1
213221,"D. Diagné",23,"Senegal","KAS Eupen",625000,3000,76,65,59,1
229349,"J. Thorniley",21,"England","Sheffield Wednesday",1100000,5000,60,64,72,1
211174,"F. Sporkslede",24,"Netherlands","NAC Breda",575000,2000,68,65,68,1
224230,"A. Díaz",22,"Mexico","Club Atlas",775000,13000,74,63,60,1
243942,"I. Zotko",21,"Ukraine","Elche CF",775000,1000,65,64,75,1
202727,"J. Mendes",27,"France","AC Ajaccio",625000,2000,79,48,78,1
225511,"C. Trueman",22,"England","Birmingham City",675000,4000,44,35,40,NA
228327,"F. Azemi",26,"Norway","Sandefjord Fotball",675000,2000,80,63,71,1
205288,"Fernando",28,"Spain","UD Almería",475000,2000,47,30,60,NA
237032,"Javi Jiménez",21,"Spain","Valencia CF",7e+05,5000,51,51,48,1
240872,"M. Dube",25,"South Africa","Orlando Pirates",550000,1000,72,65,52,1
241128,"J. Mejías",20,"Venezuela","Gimnàstic de Tarragona",925000,5000,72,56,60,1
244968,"C. Ohene",24,"Ghana","Ohod Club",575000,4000,72,86,65,1
138729,"K. Risgård",35,"Denmark","Aalborg BK",230000,3000,62,61,72,1
213993,"F. Forte",25,"Italy","Waasland-Beveren",7e+05,4000,62,54,72,1
222697,"Han Seok Jong",25,"Korea Republic","Incheon United FC",650000,2000,53,83,67,1
235241,"Léo Príncipe",21,"Brazil","Le Havre AC",750000,2000,73,81,54,1
182761,"A. Legzdins",31,"England","Burnley",325000,9000,30,31,67,NA
222698,"Park Dae Han",27,"Korea Republic","Sangju Sangmu FC",450000,2000,75,65,60,1
243946,"A. Erceg",28,"Croatia","Brøndby IF",550000,8000,73,67,65,1
220139,"S. Szmodics",22,"England","Colchester United",825000,4000,77,83,60,1
232171,"M. Vázquez",25,"Argentina","La Equidad",7e+05,1000,68,58,48,1
193771,"A. Wildig",26,"England","Morecambe",625000,3000,70,72,63,1
210156,"O. Abdulaziz",34,"Saudi Arabia","Al Faisaly",160000,6000,64,91,73,1
220140,"F. Kent",22,"England","Colchester United",750000,3000,66,80,68,1
220140,"F. Kent",22,"England","Colchester United",750000,3000,66,80,68,1
193260,"M. Pink",27,"Austria","SK Sturm Graz",625000,6000,67,74,85,1
177389,"F. Morais",32,"Portugal","Crawley Town",4e+05,3000,70,69,61,1
244973,"M. Ruiz",17,"Mexico","Querétaro",925000,1000,67,72,64,1
204782,"S. Yesil",24,"Germany","KFC Uerdingen 05",725000,2000,73,64,58,1
214510,"L. Mosquera",29,"Colombia","Rionegro Águilas",4e+05,1000,70,81,64,1
220654,"J. Horsfield",22,"England","Scunthorpe United",675000,3000,64,73,69,1
231406,"K. Edwards",20,"England","West Bromwich Albion",975000,6000,74,66,46,1
232174,"O. Hawkins",26,"England","Portsmouth",675000,4000,62,61,77,1
51694,"H. Opdal",36,"Norway","IK Start",70000,1000,39,27,65,NA
216303,"H. Cid",26,"Mexico","Tiburones Rojos de Veracruz",625000,2000,64,73,72,1
223727,"C. MacGillivray",25,"England","Portsmouth",525000,2000,50,30,64,NA
238319,"T. Edwards",19,"England","Stoke City",1e+06,4000,74,68,73,1
245231,"B. Arce",19,"Ecuador","Extremadura UD",8e+05,5000,70,59,48,1
183023,"Sui Donglu",35,"China PR","Chongqing Dangdai Lifan FC SWM Team",130000,2000,41,40,83,1
229872,"A. Palacios",26,"Colombia","Deportivo Pasto",450000,1000,74,82,52,1
226033,"E. Käck",28,"Sweden","IK Start",425000,1000,83,84,57,1
232177,"M. Ogbu",27,"Nigeria","IK Sirius",625000,1000,77,56,85,1
202482,"A. Rodman",31,"England","Bristol Rovers",475000,3000,70,68,64,1
208370,"E. Zenga",25,"Germany","SV Sandhausen",675000,2000,58,63,65,1
187634,"R. Ruiz",32,"Mexico","Deportivo Toluca",3e+05,6000,73,73,76,1
204787,"C. McHugh",25,"Republic of Ireland","Motherwell",550000,2000,58,82,79,1
229875,"Ferrán Giner",30,"Spain","RCD Mallorca",5e+05,3000,90,58,54,1
187379,"F. Ponce",30,"Mexico","Boyacá Chicó FC",5e+05,1000,72,65,55,1
189171,"A. Chicksen",26,"England","Bradford City",525000,3000,77,69,61,1
194035,"N. Miatke",28,"Germany","FSV Zwickau",550000,1000,77,78,55,1
215540,"G. Rólantsson Sørensen",25,"Faroe Islands","SK Brann",650000,2000,84,81,75,1
223732,"A. Damen",28,"Netherlands","Excelsior",450000,2000,46,25,67,NA
235252,"A. Arroyo",24,"Panama","Santa Clara",775000,2000,78,58,79,1
245748,"S. Lawson",23,"Togo","Livingston FC",625000,2000,83,69,66,1
192500,"E. Barli",26,"Norway","Ranheim Fotball",5e+05,1000,23,40,72,NA
193268,"A. Gerbo",28,"Italy","Foggia",550000,1000,79,75,56,1
208885,"A. N'Diaye",27,"France","Clermont Foot 63",575000,2000,90,70,53,1
234229,"R. McCrorie",20,"Scotland","Rangers FC",1100000,8000,79,74,78,1
169461,"M. O'Connor",30,"Northern Ireland","Lincoln City",5e+05,5000,64,77,78,1
170229,"L. Prosser",30,"England","Colchester United",4e+05,4000,56,49,73,1
239093,"J. Clauss",25,"France","DSC Arminia Bielefeld",550000,4000,70,66,58,1
112373,"A. Balijon",35,"France","Le Havre AC",130000,1000,36,30,59,NA
198134,"F. Olijve",29,"Netherlands","De Graafschap",525000,3000,65,62,53,1
204790,"S. Auer",27,"Austria","SK Rapid Wien",450000,4000,74,77,70,1
206070,"Maicon",25,"Brazil","Livorno",650000,1000,95,84,64,1
225014,"G. Castrovilli",21,"Italy","US Cremonese",1200000,9000,68,33,30,1
232438,"G. Nepomuceno",25,"Curacao","Oldham Athletic",650000,4000,80,78,58,1
239350,"S. Dembele",21,"Scotland","Peterborough United",875000,3000,82,54,42,1
243446,"M. Gómez",19,"Argentina","Gimnasia y Esgrima La Plata",950000,2000,76,65,57,1
190454,"S. Ringstad",26,"Norway","Sandefjord Fotball",525000,1000,75,69,72,1
193014,"C. Evina",26,"Cameroon","Notts County",525000,5000,84,82,81,1
238839,"L. Wing",23,"England","Middlesbrough",750000,11000,66,68,65,1
201208,"D. Henry",25,"Canada","Vancouver Whitecaps FC",6e+05,2000,55,49,77,1
223224,"M. Jakoliš",21,"Croatia","FC Admira Wacker Mödling",775000,3000,69,44,63,1
225016,"G. Di Noia",23,"Italy","Carpi",725000,4000,70,76,65,1
236024,"F. N'Goma",25,"France","Stade Brestois 29",7e+05,2000,81,74,51,1
205049,"N. Ansell",24,"Australia","Melbourne Victory",625000,2000,38,73,82,1
220665,"G. Wüthrich",23,"Switzerland","BSC Young Boys",750000,4000,49,66,84,1
223993,"M. Osei Kwadwo",23,"Ghana","1. FC Magdeburg",8e+05,4000,79,58,49,1
225529,"Nathan",23,"Brazil","Grasshopper Club Zürich",650000,3000,73,65,69,1
190457,"K. Tokstad",26,"Norway","Strømsgodset IF",575000,1000,80,85,74,1
208122,"V. Agardius",28,"Sweden","Kalmar FF",5e+05,1000,75,71,70,1
226810,"A. Sandona",25,"Argentina","Patronato",6e+05,4000,74,76,75,1
230906,"K. Osorio",24,"Colombia","Patriotas Boyacá FC",7e+05,1000,72,69,70,1
235514,"S. Al Rubaie",24,"Saudi Arabia","Ettifaq FC",625000,6000,64,61,74,1
235514,"S. Al Rubaie",24,"Saudi Arabia","Ettifaq FC",625000,6000,64,61,74,1
225531,"D. Van den Buijs",22,"Belgium","Heracles Almelo",625000,2000,67,66,70,1
237563,"A. Badji",20,"Senegal","Djurgårdens IF",950000,2000,85,55,81,1
239611,"M. Eisa",23,"Sudan","Bristol City",775000,10000,75,76,68,1
244987,"M. Álvarez",29,"Argentina","Independiente",450000,4000,22,21,65,NA
189691,"D. Ball",28,"England","Bradford City",550000,9000,69,74,65,1
201212,"A. Thompson",25,"Northern Ireland","Bury",575000,4000,59,84,70,1
206332,"G. Morrissey",26,"Republic of Ireland","Cork City",575000,1000,54,71,70,1
212732,"D. Remick",27,"United States","Houston Dynamo",5e+05,2000,85,81,63,1
219900,"J. Dall'Oglio",26,"Italy","Brescia",625000,1000,73,61,66,1
200701,"G. Beretta",26,"Italy","Ascoli",650000,1000,71,72,83,1
212477,"J. Córdoba",30,"Colombia","Itagüí Leones FC",4e+05,1000,66,74,67,1
163581,"T. Craig",33,"England","Bristol Rovers",220000,3000,38,67,79,1
232445,"S. Monaco",25,"Italy","Perugia",525000,1000,54,59,74,1
238589,"M. Rahn",28,"Germany","VfL Sportfreunde Lotte",5e+05,1000,33,36,91,1
209662,"M. Rosheuvel",27,"Netherlands","NAC Breda",575000,3000,89,67,71,1
230654,"Júnior Tavares",21,"Brazil","Sampdoria",725000,5000,75,81,58,1
242686,"M. Breij",21,"Netherlands","FC Groningen",8e+05,2000,66,72,56,1
200703,"R. Siemaszko",31,"Poland","Arka Gdynia",475000,2000,65,70,69,1
224255,"C. Vergara",24,"Chile","Club Deportes Temuco",625000,1000,56,66,75,1
232447,"Y. Rokutan",31,"Japan","Shimizu S-Pulse",325000,1000,34,27,56,NA
176383,"T. Danneberg",32,"Germany","VfL Osnabrück",4e+05,1000,69,75,72,1
212736,"B. Kwiecień",24,"Poland","Jagiellonia Białystok",525000,2000,69,70,81,1
233216,"P. Tietz",20,"Germany","FC Carl Zeiss Jena",650000,3000,55,59,76,1
176384,"M. Gostomski",29,"Poland","Cracovia",3e+05,1000,34,24,61,NA
190720,"T. Ricketts",30,"Canada","Toronto FC",425000,2000,87,48,68,1
230145,"A. Piu",21,"Italy","Carpi",775000,3000,54,55,58,1
176897,"Y. Opazo",33,"Chile","Curicó Unido",170000,1000,63,76,61,1
244993,"I. Sankhon",22,"Guinea","Sint-Truidense VV",550000,2000,69,71,69,1
196353,"C. Hussey",29,"England","Cheltenham Town",350000,3000,65,80,56,1
201986,"R. Atassi",27,"Morocco","AS Béziers",450000,1000,66,64,75,1
216322,"J. Hiwula",23,"England","Coventry City",650000,3000,81,62,63,1
224770,"S. Kashket",22,"England","Wycombe Wanderers",8e+05,2000,86,71,46,1
225026,"E. Björkander",22,"Sweden","GIF Sundsvall",6e+05,1000,69,66,67,1
233730,"Y. Meité",22,"Ivory Coast","Reading",625000,7000,87,67,78,1
201219,"D. Giorico",26,"Italy","Carpi",525000,1000,67,72,62,1
229379,"L. de la Torre",20,"United States","Fulham",8e+05,8000,61,56,37,1
230403,"Peixotacinho",34,"Brazil","Bahia",140000,3000,43,63,71,1
231171,"N. Hazazi",25,"Saudi Arabia","Al Qadisiyah",450000,4000,45,72,70,1
232963,"T. Kanamori",24,"Japan","Kashima Antlers",625000,3000,90,74,62,1
239363,"K. Dabila",21,"Ivory Coast","LOSC Lille",650000,4000,54,63,65,1
244739,"E. Moreno",24,"Colombia","Deportivo Pasto",6e+05,1000,72,73,48,1
199684,"P. Malarczyk",26,"Poland","Korona Kielce",450000,1000,72,66,70,1
220676,"V. Bergan",23,"Norway","Odds BK",6e+05,1000,63,66,81,1
221700,"No Dong Geon",26,"Korea Republic","Suwon Samsung Bluewings",4e+05,2000,41,24,72,NA
233732,"D. Okereke",20,"Nigeria","Spezia",825000,1000,88,69,59,1
241924,"W. Vorsager",21,"Austria","FC Admira Wacker Mödling",6e+05,2000,64,56,71,1
209413,"M. Matras",27,"Poland","Zagłębie Lubin",425000,2000,53,74,85,1
213509,"Lucas",25,"Brazil","FC Luzern",5e+05,3000,55,65,79,1
220421,"H. Kamara",24,"France","Stade de Reims",6e+05,4000,72,67,48,1
228357,"K. Soni",20,"Cameroon","Girona FC",1e+06,4000,72,44,64,1
228613,"F. Al Masrahi",25,"Saudi Arabia","Al Qadisiyah",4e+05,3000,44,24,66,NA
237317,"R. Macek",21,"Czech Republic","FC Lugano",8e+05,12000,70,68,68,1
239365,"A. Petre",20,"Romania","Esbjerg fB",825000,2000,71,70,80,1
242181,"Neto Borges",21,"Brazil","Hammarby IF",6e+05,1000,74,71,72,1
190981,"M. Bakenga",25,"Norway","Tromsø IL",575000,1000,78,61,68,1
206598,"D. Berntsen",25,"Norway","Tromsø IL",575000,1000,64,64,55,1
232454,"Y. Hiraoka",32,"Japan","Vegalta Sendai",260000,1000,51,68,65,1
234502,"K. Enghardt",26,"Denmark","Randers FC",450000,3000,69,75,70,1
234502,"K. Enghardt",26,"Denmark","Randers FC",450000,3000,69,75,70,1
177414,"T. Pope",32,"England","Port Vale",350000,4000,53,82,87,1
244742,"A. Ivan",23,"Romania","New York Red Bulls",625000,2000,77,64,64,1
218887,"O. Custodio",23,"Switzerland","FC Luzern",650000,3000,65,78,59,1
229127,"J. Teunckens",20,"Belgium","Royal Antwerp FC",6e+05,1000,40,28,59,NA
229895,"D. Donohue",24,"Wales","Portsmouth",450000,2000,65,72,61,1
235527,"E. Oti Essigba",21,"Ghana","Esbjerg fB",725000,2000,91,69,45,1
190983,"R. Kiernan",27,"Republic of Ireland","Southend United",375000,2000,62,58,76,1
223752,"M. Torres",22,"Colombia","Atlético Bucaramanga",7e+05,1000,68,75,80,1
228616,"D. Bertaud",20,"France","Montpellier HSC",650000,3000,55,42,63,NA
232456,"K. Oiwa",28,"Japan","Vegalta Sendai",375000,1000,66,76,79,1
233736,"J. Ramírez",20,"Colombia","Atlético Nacional",975000,1000,71,53,71,1
238344,"Pablo Fernández",21,"Spain","Real Sporting de Gijón",675000,2000,65,61,71,1
241928,"A. Sambi Lokonga",18,"Belgium","RSC Anderlecht",925000,2000,72,63,48,1
187144,"Cho Soo Hyuk",31,"Korea Republic","Ulsan Hyundai FC",270000,2000,37,21,65,NA
215817,"D. Islamovic",24,"Sweden","Östersunds FK",650000,1000,52,58,88,1
224009,"E. Ekpolo",23,"Nigeria","BK Häcken",5e+05,1000,78,78,80,1
226057,"D. Wynne",23,"New Zealand","Colorado Rapids",5e+05,2000,73,64,71,1
234249,"S. Surridge",19,"England","Oldham Athletic",850000,7000,64,68,80,1
236553,"E. Huth",21,"Germany","1. FC Kaiserslautern",750000,1000,79,74,67,1
238089,"Lee You Hyeon",21,"Korea Republic","Jeonnam Dragons",725000,1000,76,64,54,1
138251,"R. Foster",32,"Scotland","St. Johnstone FC",250000,2000,82,76,71,1
209675,"J. Donacien",24,"St Lucia","Ipswich Town",5e+05,1000,80,68,75,1
169483,"X. Tomas",32,"France","Red Star FC",260000,2000,42,60,81,1
241931,"F. Moyano",20,"Argentina","San Lorenzo de Almagro",850000,3000,64,70,63,1
223756,"M. Schulz",23,"Germany","FC Luzern",625000,3000,61,59,71,1
225036,"R. Steer",36,"Colombia","Once Caldas",160000,1000,64,67,80,1
230412,"Mateus Couteira",34,"Brazil","Paraná",140000,4000,59,52,53,1
240908,"F. Aksoy",20,"Turkey","Beşiktaş JK",675000,6000,42,61,72,1
193804,"M. Tootle",27,"England","Notts County",375000,4000,79,69,75,1
212237,"D. Wein",24,"Germany","TSV 1860 München",5e+05,2000,61,74,71,1
214285,"M. Bravo",25,"Chile","San Luis de Quillota",475000,1000,81,81,61,1
167437,"D. Stroh-Engel",32,"Germany","Karlsruher SC",350000,2000,58,62,90,1
237581,"D. Orgill",28,"Jamaica","Wolfsberger AC",475000,4000,77,67,70,1
209166,"M. Malaeka",32,"Saudi Arabia","Al Faisaly",260000,4000,48,30,62,NA
211982,"N. Neidhart",23,"Germany","VfL Sportfreunde Lotte",525000,1000,76,71,45,1
221710,"J. Ockford",26,"United States","San Jose Earthquakes",450000,2000,49,65,70,1
224270,"B. Gschweidl",22,"Austria","Wolfsberger AC",6e+05,3000,73,69,73,1
229646,"S. Yohou",26,"Ivory Coast","Paris FC",450000,2000,63,75,86,1
239886,"E. Pantelakis",23,"Greece","Panathinaikos FC",575000,1000,57,61,65,1
238863,"Marcel",25,"Brazil","Portimonense SC",5e+05,2000,54,67,74,1
177679,"D. Vržogić",28,"Germany","SV Meppen",350000,1000,74,64,57,1
244751,"S. Coulibaly",23,"France","Dijon FCO",575000,3000,55,61,70,1
226576,"A. Rodríguez",25,"Colombia","Independiente Santa Fe",6e+05,11000,82,71,57,1
228624,"M. Khubrani",24,"Saudi Arabia","Al Qadisiyah",5e+05,4000,54,57,69,1
163856,"C. Dagnall",32,"England","Bury",350000,4000,68,82,74,1
230416,"Vasquão Junior",30,"Brazil","Atlético Paranaense",325000,3000,42,47,77,1
241680,"F. Björkén",27,"Sweden","IF Brommapojkarna",425000,1000,72,72,67,1
224017,"J. Williams",22,"Wales","Rochdale",6e+05,1000,62,55,73,1
239121,"H. Al Ghaddioui",27,"Morocco"," SSV Jahn Regensburg",475000,3000,54,58,87,1
181521,"S. Saunders",34,"England","Wycombe Wanderers",220000,2000,64,77,59,1
200210,"A. Sarcevic",26,"England","Plymouth Argyle",525000,3000,68,73,65,1
230674,"F. Alastra",20,"Italy","Palermo",6e+05,1000,46,30,56,NA
235026,"O. Richards",19,"England","Reading",875000,3000,82,75,54,1
242450,"Y. Andia",25,"Chile","Unión La Calera",550000,1000,65,76,65,1
182802,"Wang Yun",35,"China PR","Shanghai Greenland Shenhua FC",190000,3000,58,59,58,1
197907,"M. Sansores",27,"Mexico","Monarcas Morelia",525000,3000,71,64,58,1
214035,"J. Martínez",24,"Colombia","Envigado FC",450000,1000,44,42,52,NA
237331,"T. De Smet",20,"Belgium","KAA Gent",675000,3000,71,66,67,1
241171,"A. Obispo",19,"Netherlands","PSV",875000,1000,76,58,77,1
242451,"J. Colman",19,"Paraguay","Orlando City SC",775000,1000,74,56,35,1
242451,"J. Colman",19,"Paraguay","Orlando City SC",775000,1000,74,56,35,1
49939,"A. Nef",36,"Switzerland","FC Zürich",60000,2000,40,31,83,1
183827,"J. Deumeland",30,"Germany","IK Start",290000,1000,47,24,72,NA
226580,"S. Saucedo",21,"United States","Real Salt Lake",725000,2000,67,62,38,1
236308,"R. Marchizza",20,"Italy","Crotone",9e+05,6000,64,53,69,1
242708,"M. Adams",21,"England","Chicago Fire",675000,1000,70,66,63,1
192020,"C. Orrantía",27,"Mexico","Santos Laguna",425000,4000,82,86,63,1
222485,"B. Bellot",27,"Germany","Brøndby IF",3e+05,4000,43,29,62,NA
224789,"G. Zampano",24,"Italy","Venezia FC",575000,1000,73,81,59,1
225557,"R. Poole",20,"Wales","Manchester United",675000,13000,65,71,70,1
231701,"Y. Díaz",26,"Colombia","Rionegro Águilas",475000,1000,84,70,67,1
54037,"T. Berni",35,"Italy","Inter",110000,5000,29,26,43,NA
193557,"F. Nouble",26,"England","Colchester United",475000,4000,84,70,86,1
156438,"T. Gebauer",36,"Austria","LASK Linz",60000,1000,52,39,71,NA
240662,"F. Torgnascioli",27,"Uruguay","CD Everton de Viña del Mar",375000,1000,32,24,62,NA
189718,"A. Etemadi",31,"Iran","De Graafschap",270000,2000,35,43,54,NA
207639,"C. Reilly",24,"Republic of Ireland","Gillingham",575000,2000,53,87,75,1
210711,"B. Rowe",29,"United States","Vancouver Whitecaps FC",350000,2000,47,37,61,NA
211991,"M. Vitzthum",26,"Germany","SG Sonnenhof Großaspach",450000,1000,78,84,77,1
223767,"O. Özdemir",23,"Turkey","1. FC Kaiserslautern",525000,1000,63,81,82,1
229655,"Alberto Varo",25,"Spain","CD Lugo",450000,2000,42,44,69,NA
234007,"Claudio Mouria",26,"Brazil","Santos",475000,4000,68,60,58,1
237079,"P. Staikos",22,"Greece","Panathinaikos FC",6e+05,1000,68,74,65,1
222488,"N. Fazzi",23,"Italy","Livorno",5e+05,4000,70,91,69,1
228632,"M. Ajani",24,"Germany","Hallescher FC",575000,1000,88,76,75,1
234520,"R. Cepeda",24,"Chile","Club Deportes Temuco",625000,1000,55,80,62,1
237848,"E. Zaldívar",21,"Mexico","Club Atlas",725000,3000,74,70,59,1
238104,"Zhu Jianrong",26,"China PR","Shanghai Greenland Shenhua FC",550000,4000,62,72,81,1
205593,"M. Chacón",24,"Netherlands","FC Emmen",575000,2000,71,79,58,1
214041,"S. Londoño",23,"Colombia","Envigado FC",550000,1000,49,43,49,NA
214809,"S. Luna",30,"Argentina","Belgrano de Córdoba",325000,3000,75,75,81,1
229401,"N. Mason",21,"England","Doncaster Rovers",550000,2000,61,67,63,1
229657,"D. Mikanović",24,"Croatia","Aarhus GF",525000,3000,81,79,61,1
234521,"S. Skytte",21,"Denmark","AC Horsens",775000,4000,62,69,87,1
236313,"K. Madu",22,"Nigeria","SV Zulte-Waregem",525000,3000,76,67,74,1
238617,"G. Ruggiero",18,"Italy","Palermo",850000,1000,67,52,79,1
